user_name,rating,date,review_text,likes,app_version,sentiment,sentiment_encoded,review_clean,review_tokens
Indra Susatyo,1,2025-01-03 20:51:05,Aplikasi phising ini. Penipuan. Jangan didonlot,4,unknown,Negatif,0,aplikasi phising tipu jangan didonlot,"['aplikasi', 'phising', 'tipu', 'jangan', 'didonlot']"
Pengguna Google,1,2025-05-14 22:59:39,"emang apa apa yg dibuat pemerintah semua sampah, sudaah berhasil registrasi. giliran cari dokumen kartu palah ga ada",0,2.0.4,Negatif,0,emang apa apa buat perintah semua sampah sudaah hasil registrasi gilir cari dokumen kartu palah tidak,"['emang', 'apa', 'apa', 'buat', 'perintah', 'semua', 'sampah', 'sudaah', 'hasil', 'registrasi', 'gilir', 'cari', 'dokumen', 'kartu', 'palah', 'tidak']"
yuke sanariyan,1,2022-11-05 14:57:17,mau buat sse aja susah mo masuk web gak bisa ya terus fungsinya apa?,0,1.1.0,Negatif,0,mau sse saja susah mau masuk web tidak terus fungsi apa,"['mau', 'sse', 'saja', 'susah', 'mau', 'masuk', 'web', 'tidak', 'terus', 'fungsi', 'apa']"
Pengguna Google,1,2025-06-11 22:12:53,"coretax tidak terlalu mantap, dulu nya mudah daftar online jaman akun Ereg.djp, sekrng susah loading sampai membuat keringatan besar ibu jari",0,unknown,Negatif,0,coretax tidak terlalu mantap dulu mudah daftar online jaman akun ereg djp sekrng susah loading sampai buat keringat besar ibu jari,"['coretax', 'tidak', 'terlalu', 'mantap', 'dulu', 'mudah', 'daftar', 'online', 'jaman', 'akun', 'ereg', 'djp', 'sekrng', 'susah', 'loading', 'sampai', 'buat', 'keringat', 'besar', 'ibu', 'jari']"
Pengguna Google,1,2024-10-10 16:52:55,sampah banget lambat mau download bukti potongan lama sampah brooo bayar pajak mahal mahal buat apk sama website kek sampah,0,1.4.0,Negatif,0,sampah sangat lambat mau download bukti potong lama sampah brooo bayar pajak mahal mahal aplikasi sama website kek sampah,"['sampah', 'sangat', 'lambat', 'mau', 'download', 'bukti', 'potong', 'lama', 'sampah', 'brooo', 'bayar', 'pajak', 'mahal', 'mahal', 'aplikasi', 'sama', 'website', 'kek', 'sampah']"
Pengguna Google,1,2023-11-11 10:04:08,setelah update malah error terus.. segera perbaiki!,9,1.2.4,Negatif,0,telah update malah error terus segera baik,"['telah', 'update', 'malah', 'error', 'terus', 'segera', 'baik']"
Pengguna Google,1,2025-12-24 17:32:18,"ini kocak bener coretax pas gue daftar gaada opsi buat sandi pas daftar terus pas mau masuk gue bingung masukin sandi apaan, di yt di kasih lewat email lah gue kagak ada kartunya juga, cuman ada email buku panduan. sebenarnya niat ga si lu pada bikin website? pada molor bae tah?",0,2.0.6,Negatif,0,kocak bener coretax pas gue daftar gaada opsi sandi pas daftar terus pas mau masuk gue bingung masukin sandi apa yt kasih lewat email gue tidak kartu cuman email buku pandu benar niat tidak si lu bikin website molor bae tah,"['kocak', 'bener', 'coretax', 'pas', 'gue', 'daftar', 'gaada', 'opsi', 'sandi', 'pas', 'daftar', 'terus', 'pas', 'mau', 'masuk', 'gue', 'bingung', 'masukin', 'sandi', 'apa', 'yt', 'kasih', 'lewat', 'email', 'gue', 'tidak', 'kartu', 'cuman', 'email', 'buku', 'pandu', 'benar', 'niat', 'tidak', 'si', 'lu', 'bikin', 'website', 'molor', 'bae', 'tah']"
Pengguna Google,2,2022-11-14 20:17:59,"Untuk Pembaruan data belum bisa di update, tolong perbaiki lagi utk kedepannya. Digit 15 / 1 Januari sudah tidak berlaku, dan login menggunakan nomor NIK. Dan untuk login dgn no NIK harus update dulu. Terimakasih",14,1.1.0,Negatif,0,baru data belum update tolong baik lagi depan digit januari tidak laku login guna nomor nik login nomor nik harus update dulu terimakasih,"['baru', 'data', 'belum', 'update', 'tolong', 'baik', 'lagi', 'depan', 'digit', 'januari', 'tidak', 'laku', 'login', 'guna', 'nomor', 'nik', 'login', 'nomor', 'nik', 'harus', 'update', 'dulu', 'terimakasih']"
Pengguna Google,2,2025-05-25 10:36:38,ko login error knpa ya?,0,2.0.4,Negatif,0,ko login error kenapa,"['ko', 'login', 'error', 'kenapa']"
Pengguna Google,1,2024-09-18 12:07:38,Tak bisa dipakek,0,unknown,Negatif,0,tak dipakek,"['tak', 'dipakek']"
Pengguna Google,1,2024-11-12 05:36:08,apl burik,0,1.4.0,Negatif,0,aplikasi burik,"['aplikasi', 'burik']"
Sofyan Sauri,1,2025-03-04 09:20:34,Tidak berguna,0,2.0.3,Negatif,0,tidak guna,"['tidak', 'guna']"
Pengguna Google,1,2025-02-06 15:00:09,"Lelet, aplikasi apa ini. Kek mana rakyat mau taat lapor pajak, disuruh verifikasi² tapi kode ke email gak masuk² 🇲🇨🇲🇨🇲🇨🇲🇨",2,2.0.3,Negatif,0,lelet aplikasi apa kek mana rakyat mau taat lapor pajak suruh verifikasi tapi kode email tidak masuk,"['lelet', 'aplikasi', 'apa', 'kek', 'mana', 'rakyat', 'mau', 'taat', 'lapor', 'pajak', 'suruh', 'verifikasi', 'tapi', 'kode', 'email', 'tidak', 'masuk']"
Pengguna Google,1,2025-01-23 16:06:53,Aplikasi ribet,0,2.0.3,Negatif,0,aplikasi ribet,"['aplikasi', 'ribet']"
Pengguna Google,1,2025-07-09 09:24:26,"payah pelayanan chat tunggu 30 hari kerja baru bales lama banget . sekalinya terhubung tidak membantu sama sekali, lebih menyerahkan masalah itu kembali pada pelanggan. shame on you;!!",1,2.0.4,Negatif,0,payah layan chat tunggu hari kerja baru bales lama sangat sekali hubung tidak bantu sama sekali serah masalah kembali langgan shame on you,"['payah', 'layan', 'chat', 'tunggu', 'hari', 'kerja', 'baru', 'bales', 'lama', 'sangat', 'sekali', 'hubung', 'tidak', 'bantu', 'sama', 'sekali', 'serah', 'masalah', 'kembali', 'langgan', 'shame', 'on', 'you']"
Pengguna Google,1,2024-12-08 07:31:02,"Gimana si aplikasinya, mau pengajuan efin pas minta kode verifikasi email tidak bisa di klik verifikasi, gk jelas banget apk nya😡",1,unknown,Negatif,0,bagaimana si aplikasi mau aju efin pas minta kode verifikasi email tidak klik verifikasi tidak jelas sangat aplikasi,"['bagaimana', 'si', 'aplikasi', 'mau', 'aju', 'efin', 'pas', 'minta', 'kode', 'verifikasi', 'email', 'tidak', 'klik', 'verifikasi', 'tidak', 'jelas', 'sangat', 'aplikasi']"
Pengguna Google,1,2025-01-30 19:14:54,Mau laporan SPT saja susahnya minta ampun,0,2.0.3,Negatif,0,mau lapor spt saja susah minta ampun,"['mau', 'lapor', 'spt', 'saja', 'susah', 'minta', 'ampun']"
Pengguna Google,1,2023-05-29 17:38:29,"Gw daftar npwp lewat situs web, tapi pas mau bikin, malah dipersulit, karena harus pake pekerjaanlah, usaha lah, dan tektek bengek! Kalo dipersulir gini, gimana mau bikinnya lah bgg",1,1.2.3,Negatif,0,gw daftar npwp lewat situs web tapi pas mau bikin malah sulit karena harus pakai kerja usaha tektek bengek kalo dipersulir begini bagaimana mau bikin bgg,"['gw', 'daftar', 'npwp', 'lewat', 'situs', 'web', 'tapi', 'pas', 'mau', 'bikin', 'malah', 'sulit', 'karena', 'harus', 'pakai', 'kerja', 'usaha', 'tektek', 'bengek', 'kalo', 'dipersulir', 'begini', 'bagaimana', 'mau', 'bikin', 'bgg']"
Pengguna Google,1,2023-03-16 14:53:57,"Tolong di permudah dalam pembayaran laporan pajak. Kami masyarakat karyawan di PT. IWIP tambang Nikel terbesar di Asia merasa sangat sulit mendapatkan nomor EFIN saja. Tidak pernah ada perhatian dan sosialisasi yang jelas dari pemerintah. Sudah kena pemotongan pajak kok masih suruh lapor? Aneh sekali. Negara yang tahu berapa gaji yang kami terima, tapi kami harus lapor juga. Jadi apa gunanya ke pemotongan pajak??. Sudah di potong gaji kami untuk pajak.",6,1.1.0,Negatif,0,tolong mudah dalam bayar lapor pajak masyarakat karyawan pt iwip tambang nikel besar asia rasa sangat sulit dapat nomor efin saja tidak pernah perhati sosialisasi jelas perintah kena potong pajak kok masih suruh lapor aneh sekali negara tahu berapa gaji terima tapi harus lapor jadi apa guna potong pajak potong gaji pajak,"['tolong', 'mudah', 'dalam', 'bayar', 'lapor', 'pajak', 'masyarakat', 'karyawan', 'pt', 'iwip', 'tambang', 'nikel', 'besar', 'asia', 'rasa', 'sangat', 'sulit', 'dapat', 'nomor', 'efin', 'saja', 'tidak', 'pernah', 'perhati', 'sosialisasi', 'jelas', 'perintah', 'kena', 'potong', 'pajak', 'kok', 'masih', 'suruh', 'lapor', 'aneh', 'sekali', 'negara', 'tahu', 'berapa', 'gaji', 'terima', 'tapi', 'harus', 'lapor', 'jadi', 'apa', 'guna', 'potong', 'pajak', 'potong', 'gaji', 'pajak']"
Valrune,1,2026-02-10 21:19:20,Fill the form here and there only to be greeted by error message. I've wasted so much time for nothing.,27,3.0.5,Negatif,0,fill the form here and there only to be greeted by error message ve wasted so much time for nothing,"['fill', 'the', 'form', 'here', 'and', 'there', 'only', 'to', 'be', 'greeted', 'by', 'error', 'message', 've', 'wasted', 'so', 'much', 'time', 'for', 'nothing']"
Pengguna Google,1,2024-06-04 17:01:56,"bolak balik mau pasfoto keluar sendiri trus ini sebenernya aplikasi mau mempermudah atau mempersulit hadeh. ktanya bisa online mau minta efin ajah susahnya minta maaf, harus datang langsung lh ini itulah bukanya semakin mudah mlh semakin syulit",2,1.4.0,Negatif,0,bolak balik mau pasfoto keluar sendiri terus sebenernya aplikasi mau mudah sulit hadeh ktanya online mau minta efin ajah susah minta maaf harus datang langsung lh itu buka makin mudah mlh makin syulit,"['bolak', 'balik', 'mau', 'pasfoto', 'keluar', 'sendiri', 'terus', 'sebenernya', 'aplikasi', 'mau', 'mudah', 'sulit', 'hadeh', 'ktanya', 'online', 'mau', 'minta', 'efin', 'ajah', 'susah', 'minta', 'maaf', 'harus', 'datang', 'langsung', 'lh', 'itu', 'buka', 'makin', 'mudah', 'mlh', 'makin', 'syulit']"
Pengguna Google,1,2025-09-26 09:43:30,mau msk eror mlu,1,2.0.6,Negatif,0,mau msk eror mlu,"['mau', 'msk', 'eror', 'mlu']"
Pengguna Google,1,2025-03-24 00:10:47,gajelas,0,2.0.3,Negatif,0,gajelas,['gajelas']
Pengguna Google,1,2022-03-23 11:33:18,"Sangat ribet padahal cuma mau bayar, bukan mau ngmbil Padahal udah sadar mau bayar pajak",1,unknown,Negatif,0,sangat ribet padahal cuma mau bayar bukan mau ngmbil padahal sadar mau bayar pajak,"['sangat', 'ribet', 'padahal', 'cuma', 'mau', 'bayar', 'bukan', 'mau', 'ngmbil', 'padahal', 'sadar', 'mau', 'bayar', 'pajak']"
Pengguna Google,1,2025-06-16 07:06:44,"apk busuk, verifikasi lama",0,2.0.4,Negatif,0,aplikasi busuk verifikasi lama,"['aplikasi', 'busuk', 'verifikasi', 'lama']"
Pengguna Google,1,2025-08-07 15:30:13,ribet,0,2.0.4,Negatif,0,ribet,['ribet']
Pengguna Google,1,2025-03-19 09:34:51,"gak guna, hanya dashboard biasa aja gak ada menu pelaporan",0,2.0.3,Negatif,0,tidak guna hanya dashboard biasa saja tidak menu lapor,"['tidak', 'guna', 'hanya', 'dashboard', 'biasa', 'saja', 'tidak', 'menu', 'lapor']"
Pengguna Google,2,2022-01-06 14:44:09,Validasi datanya gimana si?,0,1.1.0,Negatif,0,validasi data bagaimana si,"['validasi', 'data', 'bagaimana', 'si']"
Pengguna Google,1,2024-09-23 12:47:06,Lemot banget ngirim kode OTP nya ajg,0,1.4.0,Negatif,0,lot sangat ngirim kode otp ajg,"['lot', 'sangat', 'ngirim', 'kode', 'otp', 'ajg']"
Pengguna Google,1,2025-03-05 13:54:06,Beberapa kali mencoba verifikasi tapi tidak masuk kodenya baik melalui email ataupun nomor hp,0,2.0.3,Negatif,0,beberapa kali coba verifikasi tapi tidak masuk kode baik lalu email atau nomor handphone,"['beberapa', 'kali', 'coba', 'verifikasi', 'tapi', 'tidak', 'masuk', 'kode', 'baik', 'lalu', 'email', 'atau', 'nomor', 'handphone']"
Pengguna Google,1,2022-02-24 16:23:14,Susah bgt...eror trus...salah paasword eror...akhirny lupa password pun masukin data betul...tetap eror trus harus gimana???,0,1.1.0,Negatif,0,susah sangat eror terus salah paasword eror akhirny lupa password pun masukin data betul tetap eror terus harus bagaimana,"['susah', 'sangat', 'eror', 'terus', 'salah', 'paasword', 'eror', 'akhirny', 'lupa', 'password', 'pun', 'masukin', 'data', 'betul', 'tetap', 'eror', 'terus', 'harus', 'bagaimana']"
Pengguna Google,1,2022-03-04 10:20:57,"Aplikasi sangat lamban, tidak berkualitas",0,1.1.0,Negatif,0,aplikasi sangat lamban tidak kualitas,"['aplikasi', 'sangat', 'lamban', 'tidak', 'kualitas']"
Pengguna Google,1,2025-10-13 15:30:18,Aplikasi dari pemerintah gk ada yg bener selalu eror,0,2.0.6,Negatif,0,aplikasi perintah tidak bener selalu eror,"['aplikasi', 'perintah', 'tidak', 'bener', 'selalu', 'eror']"
Pengguna Google,1,2024-03-13 16:22:09,Disuruh lapor pajak tapi tombol lapor pajak gk ada... bangkelah,0,1.4.0,Negatif,0,suruh lapor pajak tapi tombol lapor pajak tidak bangkelah,"['suruh', 'lapor', 'pajak', 'tapi', 'tombol', 'lapor', 'pajak', 'tidak', 'bangkelah']"
Pengguna Google,1,2025-02-02 00:22:10,"Kebanyakan aturan apk gk efisien ribet ruwet,mau bayar pajak dipersulit..",1,2.0.3,Negatif,0,banyak atur aplikasi tidak efisien ribet ruwet mau bayar pajak sulit,"['banyak', 'atur', 'aplikasi', 'tidak', 'efisien', 'ribet', 'ruwet', 'mau', 'bayar', 'pajak', 'sulit']"
Pengguna Google,1,2023-03-28 15:27:59,"Verifikasi Efin selalu gagal,bodo amat sma lapor pajak,bad banget",0,1.2.0,Negatif,0,verifikasi efin selalu gagal bodo amat sama lapor pajak bad sangat,"['verifikasi', 'efin', 'selalu', 'gagal', 'bodo', 'amat', 'sama', 'lapor', 'pajak', 'bad', 'sangat']"
Dimas Darmono,1,2025-03-24 09:36:51,MAU KASIH THR KE PEMERINTAH AJA MASIH AJA DIPERSULIT APLIKASI SAMPAH,0,2.0.3,Negatif,0,mau kasih thr perintah saja masih saja sulit aplikasi sampah,"['mau', 'kasih', 'thr', 'perintah', 'saja', 'masih', 'saja', 'sulit', 'aplikasi', 'sampah']"
Pengguna Google,1,2025-10-21 15:39:09,bikin lewat web susah. aplikasi juga tidak membantu. kenapa mau bayar pajak aja dipersulit diadministrasi sih,0,unknown,Negatif,0,bikin lewat web susah aplikasi tidak bantu kenapa mau bayar pajak saja sulit administrasi,"['bikin', 'lewat', 'web', 'susah', 'aplikasi', 'tidak', 'bantu', 'kenapa', 'mau', 'bayar', 'pajak', 'saja', 'sulit', 'administrasi']"
Pengguna Google,1,2026-02-12 15:27:37,"rakyat disuruh taat pajak,pemerintah bikin APP aja kaga becus,otak +62 mah susah SDM rendah",0,3.0.6,Negatif,0,rakyat suruh taat pajak perintah bikin aplikasi saja tidak becus otak mah susah sdm rendah,"['rakyat', 'suruh', 'taat', 'pajak', 'perintah', 'bikin', 'aplikasi', 'saja', 'tidak', 'becus', 'otak', 'mah', 'susah', 'sdm', 'rendah']"
Pengguna Google,1,2022-01-12 10:43:44,"Kok ga bisa login yah, padahal NPWP & PASWORD sudah bener semuanya",2,1.1.0,Negatif,0,kok tidak login padahal npwp pasword bener semua,"['kok', 'tidak', 'login', 'padahal', 'npwp', 'pasword', 'bener', 'semua']"
Pengguna Google,1,2022-02-07 17:28:42,Jelek,0,1.1.0,Negatif,0,jelek,['jelek']
Pengguna Google,1,2023-09-16 14:50:34,Ribet otp segala.. Capca segala.. Hadehhb.. Persulit sekali,0,unknown,Negatif,0,ribet otp segala capca segala hadehhb sulit sekali,"['ribet', 'otp', 'segala', 'capca', 'segala', 'hadehhb', 'sulit', 'sekali']"
Pengguna Google,3,2023-12-31 03:53:32,Ok,0,1.2.4,Netral,1,ok,['ok']
Pengguna Google,3,2021-10-01 20:08:02,Susah bukanya,0,1.0,Netral,1,susah buka,"['susah', 'buka']"
Pengguna Google,3,2024-02-27 08:42:19,coba dulu,0,1.3.0,Netral,1,coba dulu,"['coba', 'dulu']"
Pengguna Google,3,2026-02-11 04:42:13,"daftar online lwt coretak alamat domisili sdh benar tp gagal trs, cm ngurangin pulsa sm kuota doank.",2,3.0.5,Netral,1,daftar online lwt coretak alamat domisili benar tapi gagal terus cm ngurangin pulsa sama kuota saja,"['daftar', 'online', 'lwt', 'coretak', 'alamat', 'domisili', 'benar', 'tapi', 'gagal', 'terus', 'cm', 'ngurangin', 'pulsa', 'sama', 'kuota', 'saja']"
Pengguna Google,3,2023-12-05 06:28:33,"dua bulan ini ""tombol buat kode billing"" ndak aktif, mau buat kode billing ndak bisa, sebelumnya lancar",1,1.2.4,Netral,1,dua bulan tombol kode billing ndak aktif mau kode billing ndak belum lancar,"['dua', 'bulan', 'tombol', 'kode', 'billing', 'ndak', 'aktif', 'mau', 'kode', 'billing', 'ndak', 'belum', 'lancar']"
Pengguna Google,3,2024-10-21 12:20:16,Ini kenapa ga bsa login app nya,0,1.4.0,Netral,1,kenapa tidak login aplikasi,"['kenapa', 'tidak', 'login', 'aplikasi']"
AKA ROMERO,3,2025-03-05 00:22:24,Pengitiman OTP lama. Sampai batas waktu kode habis. Bisa berjam-jam,0,2.0.3,Netral,1,pengitiman otp lama sampai batas waktu kode habis jam jam,"['pengitiman', 'otp', 'lama', 'sampai', 'batas', 'waktu', 'kode', 'habis', 'jam', 'jam']"
Pengguna Google,3,2025-10-13 13:03:53,4t p0p,0,2.0.5,Netral,1,pp,['pp']
Pengguna Google,3,2023-12-31 03:53:32,Ok,0,1.2.4,Netral,1,ok,['ok']
Pengguna Google,3,2023-06-04 20:13:31,"Untuk kelebihannya itu ialah 1. Memudahkan masyarakat dalam membayar pajak 2. Masyarakat dapat menghemat waktu dan biaya tranfortasi 3. Aplikasi ini dapat memberitahu kepada pengguna tentang tanggal tempo pembayaran pajak. Untuk kekurangannya ialah 1. Aplikasi ini rentan terhadap masalah kegagalan sistem, mengganggu pengguna dalam proses pembayaran pajak. 2. Keterbatasan dalam hal fitur 3. Keterbatasan dalam mengakses aplikasi m-pajak",6,1.2.3,Netral,1,lebih ialah mudah masyarakat dalam bayar pajak masyarakat dapat hemat waktu biaya tranfortasi aplikasi dapat memberitahu kepada guna tentang tanggal tempo bayar pajak kurang ialah aplikasi rentan hadap masalah gagal sistem ganggu guna dalam proses bayar pajak batas dalam hal fitur batas dalam akses aplikasi pajak,"['lebih', 'ialah', 'mudah', 'masyarakat', 'dalam', 'bayar', 'pajak', 'masyarakat', 'dapat', 'hemat', 'waktu', 'biaya', 'tranfortasi', 'aplikasi', 'dapat', 'memberitahu', 'kepada', 'guna', 'tentang', 'tanggal', 'tempo', 'bayar', 'pajak', 'kurang', 'ialah', 'aplikasi', 'rentan', 'hadap', 'masalah', 'gagal', 'sistem', 'ganggu', 'guna', 'dalam', 'proses', 'bayar', 'pajak', 'batas', 'dalam', 'hal', 'fitur', 'batas', 'dalam', 'akses', 'aplikasi', 'pajak']"
Pengguna Google,3,2024-09-22 23:26:55,"Pas Nunggu Kode OTP nya emng GK lama,TPI GK tauu knp pas mau klik daptarr salahh Mulu,Mau daptar juga Mlah nglag. mohon lebih diperbaiki lgi",1,1.4.0,Netral,1,pas nunggu kode otp emng tidak lama tapi tidak tauu kenapa pas mau klik daptarr salahh mulu mau daptar mlah nglag mohon baik lagi,"['pas', 'nunggu', 'kode', 'otp', 'emng', 'tidak', 'lama', 'tapi', 'tidak', 'tauu', 'kenapa', 'pas', 'mau', 'klik', 'daptarr', 'salahh', 'mulu', 'mau', 'daptar', 'mlah', 'nglag', 'mohon', 'baik', 'lagi']"
Supriadi,3,2021-06-08 17:57:51,"Saat pembuatan ebilling, jenis pajak dan jenis setoran ga bisa diklik...",2,1.0,Netral,1,saat buat ebilling jenis pajak jenis setor tidak klik,"['saat', 'buat', 'ebilling', 'jenis', 'pajak', 'jenis', 'setor', 'tidak', 'klik']"
Pengguna Google,3,2024-03-21 03:54:47,Saya gagal mendapatkan kode verifikasi lupa efin karena kode tidak dikirim ke email maupun sms.,0,1.4.0,Netral,1,gagal dapat kode verifikasi lupa efin karena kode tidak kirim email maupun sms,"['gagal', 'dapat', 'kode', 'verifikasi', 'lupa', 'efin', 'karena', 'kode', 'tidak', 'kirim', 'email', 'maupun', 'sms']"
Pengguna Google,3,2023-09-08 00:43:57,"Mau masuk aja susah,NPWP pisik sudah ada tapi di aplikasi NPWP tidak tercatat",0,unknown,Netral,1,mau masuk saja susah npwp pisik tapi aplikasi npwp tidak catat,"['mau', 'masuk', 'saja', 'susah', 'npwp', 'pisik', 'tapi', 'aplikasi', 'npwp', 'tidak', 'catat']"
Pengguna Google,3,2024-01-09 22:35:31,Bagus,0,unknown,Netral,1,bagus,['bagus']
Pengguna Google,3,2023-12-20 08:42:15,"untuk masuk akun pakai NIK masih blm bisa, 1 digit terakhir nik tidak bisa masuk. Mohon segera perbaikannya, demi kenyamanan bersama. terimakasih",1,1.2.4,Netral,1,masuk akun pakai nik masih belum digit akhir nik tidak masuk mohon segera baik demi nyaman sama terimakasih,"['masuk', 'akun', 'pakai', 'nik', 'masih', 'belum', 'digit', 'akhir', 'nik', 'tidak', 'masuk', 'mohon', 'segera', 'baik', 'demi', 'nyaman', 'sama', 'terimakasih']"
Pengguna Google,3,2022-06-03 13:44:15,"Mantap malah lebih bagus app dari pada pake web, makasi banyak ya djp",0,1.1.0,Netral,1,mantap malah bagus aplikasi pakai web makas banyak djp,"['mantap', 'malah', 'bagus', 'aplikasi', 'pakai', 'web', 'makas', 'banyak', 'djp']"
Pengguna Google,3,2023-03-11 16:57:25,Lumayan membantu,0,1.1.0,Netral,1,lumayan bantu,"['lumayan', 'bantu']"
Pengguna Google,3,2022-06-14 13:56:20,Kalau bisa di tambah fitur download kartu npwp nya,1,1.1.0,Netral,1,tambah fitur download kartu npwp,"['tambah', 'fitur', 'download', 'kartu', 'npwp']"
Pengguna Google,3,2025-01-28 11:26:22,Pelayanan CS via WA udah gak ada respon.,0,1.1.0,Netral,1,layan cs via wa tidak respon,"['layan', 'cs', 'via', 'wa', 'tidak', 'respon']"
Pengguna Google,3,2026-04-29 08:25:34,"gk pernah bisa masuk setelah log in, layar blank putih, dan saran untuk informasi pengikinian data dukcapil dibuat automatis koneksi ke dukcapil, atau alternatf bisa secara online, karna tdk semua org bisa utk kekantor pajak langsung",0,unknown,Netral,1,tidak pernah masuk telah log in layar blank putih saran informasi pengikinian data dukcapil buat automatis koneksi dukcapil alternatf cara online karena tidak semua orang kantor pajak langsung,"['tidak', 'pernah', 'masuk', 'telah', 'log', 'in', 'layar', 'blank', 'putih', 'saran', 'informasi', 'pengikinian', 'data', 'dukcapil', 'buat', 'automatis', 'koneksi', 'dukcapil', 'alternatf', 'cara', 'online', 'karena', 'tidak', 'semua', 'orang', 'kantor', 'pajak', 'langsung']"
Pengguna Google,3,2024-03-21 03:54:47,Saya gagal mendapatkan kode verifikasi lupa efin karena kode tidak dikirim ke email maupun sms.,0,1.4.0,Netral,1,gagal dapat kode verifikasi lupa efin karena kode tidak kirim email maupun sms,"['gagal', 'dapat', 'kode', 'verifikasi', 'lupa', 'efin', 'karena', 'kode', 'tidak', 'kirim', 'email', 'maupun', 'sms']"
Pengguna Google,3,2022-04-02 19:30:50,"Susah banget ,masuk nya...",0,1.1.0,Netral,1,susah sangat masuk,"['susah', 'sangat', 'masuk']"
Pengguna Google,3,2025-03-05 15:12:59,"Kalo bisa di menu awal beranda setelah log in ,langsung terlihat total penerimaan pajak seluruh rakyat .dan itu selalu update secara sistem otomatis tiap ada pembayaran pajak masuk dr rakyat . Biar transparan !rakyat tau brapa sihh penerimaan pajak negara ini.",8,2.0.3,Netral,1,kalo menu awal beranda telah log in langsung lihat total terima pajak seluruh rakyat selalu update cara sistem otomatis tiap bayar pajak masuk rakyat biar transparan rakyat tahu brapa sihh terima pajak negara,"['kalo', 'menu', 'awal', 'beranda', 'telah', 'log', 'in', 'langsung', 'lihat', 'total', 'terima', 'pajak', 'seluruh', 'rakyat', 'selalu', 'update', 'cara', 'sistem', 'otomatis', 'tiap', 'bayar', 'pajak', 'masuk', 'rakyat', 'biar', 'transparan', 'rakyat', 'tahu', 'brapa', 'sihh', 'terima', 'pajak', 'negara']"
Pengguna Google,3,2023-03-12 22:12:28,dicoba dulu,0,1.1.0,Netral,1,coba dulu,"['coba', 'dulu']"
deden mardiansyah,3,2024-02-01 13:00:54,"lupa efin ga bisa"" . eror mulu gagal kirim data katanya",0,1.2.5,Netral,1,lupa efin tidak eror mulu gagal kirim data kata,"['lupa', 'efin', 'tidak', 'eror', 'mulu', 'gagal', 'kirim', 'data', 'kata']"
Cahyo Triwibowo (Cahyopierro),3,2026-02-21 11:20:51,HP dak support... 😬,0,2.0.6,Netral,1,handphone dak support,"['handphone', 'dak', 'support']"
Pengguna Google,3,2025-10-13 13:03:53,4t p0p,0,2.0.5,Netral,1,pp,['pp']
Pengguna Google,3,2022-03-28 11:57:11,Validasi lama setengah hr gk ada kemajuan. Udh di update juga gak bisa. Datang kekantor cmn di ksh brosur trus sruh pulang. Gak di terangin cara2nya,1,1.1.0,Netral,1,validasi lama tengah hr tidak maju update tidak datang kantor cmn kasih brosur terus sruh pulang tidak angin cara,"['validasi', 'lama', 'tengah', 'hr', 'tidak', 'maju', 'update', 'tidak', 'datang', 'kantor', 'cmn', 'kasih', 'brosur', 'terus', 'sruh', 'pulang', 'tidak', 'angin', 'cara']"
Pengguna Google,3,2025-01-20 18:38:09,"Mau pasang listrik di Indonesia harus ada nidi , slo, siup dan nib, buat siup dan nib harus ada no npwp, giliran buat no npwp registrasi situs tidak ditemuakn, coretax. susah kalau urusan sama pemerintah, buat aturan tapi dipersulit sendiri. Kocakkk",0,unknown,Netral,1,mau pasang listrik indonesia harus nidi slo siup nib siup nib harus nomor npwp gilir nomor npwp registrasi situs tidak ditemuakn coretax susah urus sama perintah atur tapi sulit sendiri kocakkk,"['mau', 'pasang', 'listrik', 'indonesia', 'harus', 'nidi', 'slo', 'siup', 'nib', 'siup', 'nib', 'harus', 'nomor', 'npwp', 'gilir', 'nomor', 'npwp', 'registrasi', 'situs', 'tidak', 'ditemuakn', 'coretax', 'susah', 'urus', 'sama', 'perintah', 'atur', 'tapi', 'sulit', 'sendiri', 'kocakkk']"
Pengguna Google,3,2025-09-27 07:09:45,kirain cuma sya ternyata bnyak yg ngalamin gagal masuk,0,unknown,Netral,1,kirain cuma sya nyata bnyak ngalamin gagal masuk,"['kirain', 'cuma', 'sya', 'nyata', 'bnyak', 'ngalamin', 'gagal', 'masuk']"
Pengguna Google,3,2024-03-18 11:37:17,"Error, loading minta di update terus padahal sudah terupdate..mohon diperbaiki",0,1.4.0,Netral,1,error loading minta update terus padahal terupdate mohon baik,"['error', 'loading', 'minta', 'update', 'terus', 'padahal', 'terupdate', 'mohon', 'baik']"
Pengguna Google,3,2025-02-07 21:48:57,"Untuk M-Pajak belum support npwp 16 digit ya? Saya mau buat efin harus isi npwp 15 digit😔,kalo sudah beres saya kasih bintang 5 dah. Tolong dibenerin ya mas mbak",0,2.0.3,Netral,1,pajak belum support npwp digit mau efin harus isi npwp digit kalo beres kasih bintang dah tolong dibenerin mas mbak,"['pajak', 'belum', 'support', 'npwp', 'digit', 'mau', 'efin', 'harus', 'isi', 'npwp', 'digit', 'kalo', 'beres', 'kasih', 'bintang', 'dah', 'tolong', 'dibenerin', 'mas', 'mbak']"
Pengguna Google,3,2025-01-19 13:28:14,SygSyg r b asal Barbados rt rrrrd,0,2.0.2,Netral,1,sygsyg asal barbados rt rrrrd,"['sygsyg', 'asal', 'barbados', 'rt', 'rrrrd']"
