user_name,rating,date,review_text,likes,app_version,word_count,char_count,year_month,is_duplicate,sentiment,sentiment_encoded,review_clean,review_tokens
Pengguna Google,1,2025-11-17 13:21:15,"kocak banget nih apk, gw masuk lewat web bisa, giliran masuk di apk malah gak bisa",0,2.0.6,16,82,2025-11,False,Negatif,0,kocak sangat aplikasi gw masuk lewat web giliran masuk aplikasi malah tidak,"['kocak', 'sangat', 'aplikasi', 'gw', 'masuk', 'lewat', 'web', 'giliran', 'masuk', 'aplikasi', 'malah', 'tidak']"
Pengguna Google,4,2025-03-06 08:13:31,Halo ka kenapa halaman wep tidak ada tampil tombol kirim di adroid versi xiomi hyper os ka,0,2.0.3,17,90,2025-03,False,Positif,2,halo ka kenapa halaman wep tidak tampil tombol kirim adroid versi xiomi hyper os ka,"['halo', 'ka', 'kenapa', 'halaman', 'wep', 'tidak', 'tampil', 'tombol', 'kirim', 'adroid', 'versi', 'xiomi', 'hyper', 'os', 'ka']"
muhammad rifaldhi,1,2024-03-21 10:53:09,Ga jelas out trus,2,1.4.0,4,17,2024-03,False,Negatif,0,tidak jelas out terus,"['tidak', 'jelas', 'out', 'terus']"
Pengguna Google,5,2026-03-31 17:25:09,oke,0,unknown,1,3,2026-03,True,Positif,2,oke,['oke']
Pengguna Google,2,2025-08-19 09:53:11,"Sebaik-baiknya aplikasi ini, harusnya pemerintah lah yang mendatangi masyarakat untuk melakukan pemungutan pajak pajak adalah ""BBM"" negara ini, sementara jika seseorang ingin membeli BBM kan harusnya orang itu yang menghampiri POM bukan sebaliknya",0,unknown,33,247,2025-08,False,Negatif,0,sebaik baiknya aplikasi harusnya pemerintah mendatangi masyarakat melakukan pemungutan pajak pajak bbm negara sementara jika seseorang ingin membeli bbm kan harusnya orang menghampiri pom bukan sebaliknya,"['sebaik', 'baiknya', 'aplikasi', 'harusnya', 'pemerintah', 'mendatangi', 'masyarakat', 'melakukan', 'pemungutan', 'pajak', 'pajak', 'bbm', 'negara', 'sementara', 'jika', 'seseorang', 'ingin', 'membeli', 'bbm', 'kan', 'harusnya', 'orang', 'menghampiri', 'pom', 'bukan', 'sebaliknya']"
Pengguna Google,1,2024-09-26 20:52:30,Gak berfungsi,0,1.4.0,2,13,2024-09,False,Negatif,0,tidak berfungsi,"['tidak', 'berfungsi']"
Pengguna Google,5,2025-09-15 17:40:25,ok,0,2.0.5,1,2,2025-09,True,Positif,2,ok,['ok']
Frandi Tohar (FranDelicious),5,2021-06-07 13:46:10,Sangat membantu buat ebilling,1,1.0,4,29,2021-06,False,Positif,2,sangat membantu ebilling,"['sangat', 'membantu', 'ebilling']"
Pengguna Google,3,2025-03-17 20:49:16,"servenya terus bermasalah, tolong di perbaiki.",0,2.0.3,6,46,2025-03,False,Netral,1,servenya terus bermasalah tolong perbaiki,"['servenya', 'terus', 'bermasalah', 'tolong', 'perbaiki']"
catatan agoes,5,2022-01-11 19:16:31,Terima Kasih....,0,unknown,2,16,2022-01,False,Positif,2,terima kasih,"['terima', 'kasih']"
Pengguna Google,1,2022-03-23 18:21:27,"Aplikasinya sebenarnya bagus, cuma waktu mendaftar dan memasukkan data diri pribadi selalu ada masalah di servernya,dan juga ketika data sudah lengkap tapi ketika ingin mengeklik validasi data nya gak bisa kayak cuma loading terus,sama ketika ingin login waktu memasukkan kode captcha-nya itu padahal sudah benar tapi di next selalu disuruh ulang/salah jadi harus berkali-kali memasukkan kode captcha-nya.Tolong untuk segera diperbaiki aplikasinya karena bagi UMKM ini sangat DIBUTUHKAN!! TERIMAKASIH",368,1.1.0,68,500,2022-03,False,Negatif,0,aplikasinya sebenarnya bagus cuma waktu mendaftar memasukkan data diri pribadi selalu masalah servernya ketika data lengkap tapi ketika ingin mengeklik validasi data tidak kayak cuma loading terus sama ketika ingin login waktu memasukkan kode captcha padahal benar tapi next selalu disuruh ulang salah jadi harus berkali kali memasukkan kode captcha tolong segera diperbaiki aplikasinya karena bagi umkm sangat dibutuhkan terimakasih,"['aplikasinya', 'sebenarnya', 'bagus', 'cuma', 'waktu', 'mendaftar', 'memasukkan', 'data', 'diri', 'pribadi', 'selalu', 'masalah', 'servernya', 'ketika', 'data', 'lengkap', 'tapi', 'ketika', 'ingin', 'mengeklik', 'validasi', 'data', 'tidak', 'kayak', 'cuma', 'loading', 'terus', 'sama', 'ketika', 'ingin', 'login', 'waktu', 'memasukkan', 'kode', 'captcha', 'padahal', 'benar', 'tapi', 'next', 'selalu', 'disuruh', 'ulang', 'salah', 'jadi', 'harus', 'berkali', 'kali', 'memasukkan', 'kode', 'captcha', 'tolong', 'segera', 'diperbaiki', 'aplikasinya', 'karena', 'bagi', 'umkm', 'sangat', 'dibutuhkan', 'terimakasih']"
Pengguna Google,4,2025-01-21 19:57:53,Aneh... tampilan kartu npwp di web dan aplikasi beda. Diweb nmr krtu 15 dan 16 digit. Diaplikasi hanya 15 digit,0,unknown,20,111,2025-01,False,Positif,2,aneh tampilan kartu npwp web aplikasi beda diweb nomor krtu digit diaplikasi hanya digit,"['aneh', 'tampilan', 'kartu', 'npwp', 'web', 'aplikasi', 'beda', 'diweb', 'nomor', 'krtu', 'digit', 'diaplikasi', 'hanya', 'digit']"
pingwin hijau,1,2023-09-19 13:31:18,"Web pekok IT Bento bento captcha buat daftar udah di masukan ratusan kali tetep gak valid, sengaja ga di connect database, makanya anggaran server jangan di korup biar kuat nampung data",2,1.2.3,31,185,2023-09,False,Negatif,0,web pekok it bento bento captcha daftar masukan ratusan kali tetep tidak valid sengaja tidak connect database makanya anggaran server jangan korup biar kuat nampung data,"['web', 'pekok', 'it', 'bento', 'bento', 'captcha', 'daftar', 'masukan', 'ratusan', 'kali', 'tetep', 'tidak', 'valid', 'sengaja', 'tidak', 'connect', 'database', 'makanya', 'anggaran', 'server', 'jangan', 'korup', 'biar', 'kuat', 'nampung', 'data']"
Pengguna Google,3,2025-09-06 23:06:16,"ngak ada menu daftarnya, masak harus daftar lewat web lagi. Aplikasinya asal jadi uang proyek cair ujung2 dikorupsi.",21,2.0.5,18,116,2025-09,False,Netral,1,ngak menu daftarnya masak harus daftar lewat web lagi aplikasinya asal jadi uang proyek cair ujung dikorupsi,"['ngak', 'menu', 'daftarnya', 'masak', 'harus', 'daftar', 'lewat', 'web', 'lagi', 'aplikasinya', 'asal', 'jadi', 'uang', 'proyek', 'cair', 'ujung', 'dikorupsi']"
Pengguna Google,3,2025-03-05 15:12:59,"Kalo bisa di menu awal beranda setelah log in ,langsung terlihat total penerimaan pajak seluruh rakyat .dan itu selalu update secara sistem otomatis tiap ada pembayaran pajak masuk dr rakyat . Biar transparan !rakyat tau brapa sihh penerimaan pajak negara ini.",8,2.0.3,41,260,2025-03,False,Netral,1,kalo menu awal beranda setelah log in langsung terlihat total penerimaan pajak seluruh rakyat selalu update secara sistem otomatis tiap pembayaran pajak masuk rakyat biar transparan rakyat tahu brapa sihh penerimaan pajak negara,"['kalo', 'menu', 'awal', 'beranda', 'setelah', 'log', 'in', 'langsung', 'terlihat', 'total', 'penerimaan', 'pajak', 'seluruh', 'rakyat', 'selalu', 'update', 'secara', 'sistem', 'otomatis', 'tiap', 'pembayaran', 'pajak', 'masuk', 'rakyat', 'biar', 'transparan', 'rakyat', 'tahu', 'brapa', 'sihh', 'penerimaan', 'pajak', 'negara']"
Pengguna Google,1,2024-10-09 12:09:58,gimana sih web nya aneh banget pajak doang gede bikin web kaya gitu aja gabisa,1,unknown,15,78,2024-10,False,Negatif,0,bagaimana web aneh sangat pajak saja gede bikin web kaya begitu saja tidak,"['bagaimana', 'web', 'aneh', 'sangat', 'pajak', 'saja', 'gede', 'bikin', 'web', 'kaya', 'begitu', 'saja', 'tidak']"
Pengguna Google,5,2024-03-09 07:41:35,Mantap betul penjelasannya,0,1.4.0,3,26,2024-03,False,Positif,2,mantap betul penjelasannya,"['mantap', 'betul', 'penjelasannya']"
Pengguna Google,3,2023-12-09 10:41:28,bolak balik mengisi data lupa kata sandi katanya suruh cek email tapi ttp tidak bisa masuk.. aplikasi parah banget tidak bisa membantu memperlancar.. membingungkan.,6,1.2.4,24,164,2023-12,False,Netral,1,bolak balik mengisi data lupa kata sandi katanya suruh cek email tapi ttp tidak masuk aplikasi parah sangat tidak membantu memperlancar membingungkan,"['bolak', 'balik', 'mengisi', 'data', 'lupa', 'kata', 'sandi', 'katanya', 'suruh', 'cek', 'email', 'tapi', 'ttp', 'tidak', 'masuk', 'aplikasi', 'parah', 'sangat', 'tidak', 'membantu', 'memperlancar', 'membingungkan']"
Pengguna Google,3,2023-08-17 20:21:02,"Sangat membantu,cukup dari rumah sudah selesai. Cuma saat registrasi tetep harus dipandu google",0,1.2.3,13,95,2023-08,False,Netral,1,sangat membantu cukup rumah selesai cuma saat registrasi tetep harus dipandu google,"['sangat', 'membantu', 'cukup', 'rumah', 'selesai', 'cuma', 'saat', 'registrasi', 'tetep', 'harus', 'dipandu', 'google']"
Pengguna Google,5,2023-02-09 18:42:39,⭐⭐⭐⭐⭐,0,1.1.0,1,5,2023-02,False,Positif,2,,[]
Pengguna Google,3,2022-11-20 05:34:04,"Di Gambar NPWP,nama saya tertutup barcod,kenapa bisa begitu ya......",0,unknown,9,68,2022-11,False,Netral,1,gambar npwp nama tertutup barcod kenapa begitu,"['gambar', 'npwp', 'nama', 'tertutup', 'barcod', 'kenapa', 'begitu']"
Pengguna Google,3,2024-04-15 22:55:56,"Aplikasi selalu force close saat ingin mengetahui EFIN, pada saat swa foto. Tolong diperbaiki",2,1.4.0,14,93,2024-04,False,Netral,1,aplikasi selalu force close saat ingin mengetahui efin saat swa foto tolong diperbaiki,"['aplikasi', 'selalu', 'force', 'close', 'saat', 'ingin', 'mengetahui', 'efin', 'saat', 'swa', 'foto', 'tolong', 'diperbaiki']"
Pengguna Google,5,2021-11-19 15:32:58,Bayar pajak gampang gasssss,0,1.0,4,27,2021-11,False,Positif,2,bayar pajak gampang gasssss,"['bayar', 'pajak', 'gampang', 'gasssss']"
Pengguna Google,3,2022-09-01 09:34:51,Keren,0,unknown,1,5,2022-09,True,Netral,1,keren,['keren']
Pengguna Google,1,2024-06-10 17:05:44,Sulit login padahal login di website nya bisa.,13,1.4.0,8,46,2024-06,False,Negatif,0,sulit login padahal login website,"['sulit', 'login', 'padahal', 'login', 'website']"
Pengguna Google,5,2023-04-22 06:08:15,Sangat baik,0,unknown,2,11,2023-04,True,Positif,2,sangat baik,"['sangat', 'baik']"
Pengguna Google,1,2025-02-25 12:04:10,"otp email lama ,, ampe kiamat gak di kirim2",0,unknown,9,43,2025-02,False,Negatif,0,otp email lama ampe kiamat tidak kirim,"['otp', 'email', 'lama', 'ampe', 'kiamat', 'tidak', 'kirim']"
Pengguna Google,1,2025-08-07 11:49:16,aplikasi tidak berguna. sekelas pemerintah buat aplikasi seperti sampah tidak bisa di gunakan. hanya menghabiskan anggaran saja.,1,2.0.4,17,128,2025-08,False,Negatif,0,aplikasi tidak berguna sekelas pemerintah aplikasi seperti sampah tidak gunakan hanya menghabiskan anggaran saja,"['aplikasi', 'tidak', 'berguna', 'sekelas', 'pemerintah', 'aplikasi', 'seperti', 'sampah', 'tidak', 'gunakan', 'hanya', 'menghabiskan', 'anggaran', 'saja']"
Pengguna Google,5,2025-03-19 13:02:12,Biarkan bintang yg berbicara,0,2.0.2,4,28,2025-03,False,Positif,2,biarkan bintang berbicara,"['biarkan', 'bintang', 'berbicara']"
Pengguna Google,5,2022-09-05 08:11:33,Bagus,0,1.1.0,1,5,2022-09,True,Positif,2,bagus,['bagus']
Pengguna Google,3,2024-01-08 17:54:30,Kenapa login pakai NIK kok tidak bisa/ ketersediaan untuk menulis NIK kurang,0,unknown,12,76,2024-01,False,Netral,1,kenapa login pakai nik kok tidak ketersediaan menulis nik kurang,"['kenapa', 'login', 'pakai', 'nik', 'kok', 'tidak', 'ketersediaan', 'menulis', 'nik', 'kurang']"
Pengguna Google,1,2023-12-09 09:44:14,"Tidak Jelas, melakukan pengajuan lupa Efin selalu gagal verif padahal semua data sudah sesuai dicoba berkali-kali tetap eror terus.",0,unknown,19,131,2023-12,False,Negatif,0,tidak jelas melakukan pengajuan lupa efin selalu gagal verif padahal semua data sesuai dicoba berkali kali tetap eror terus,"['tidak', 'jelas', 'melakukan', 'pengajuan', 'lupa', 'efin', 'selalu', 'gagal', 'verif', 'padahal', 'semua', 'data', 'sesuai', 'dicoba', 'berkali', 'kali', 'tetap', 'eror', 'terus']"
Pengguna Google,1,2026-02-22 10:44:05,ribet amat sih ini bikin pusing aja sdh berkali2 masuk tetap aja tdk bisa,1,3.0.6,14,73,2026-02,False,Negatif,0,ribet amat bikin pusing saja berkali masuk tetap saja tidak,"['ribet', 'amat', 'bikin', 'pusing', 'saja', 'berkali', 'masuk', 'tetap', 'saja', 'tidak']"
Pengguna Google,4,2023-06-15 14:01:13,Mmbntu,0,1.2.3,1,6,2023-06,False,Positif,2,mmbntu,['mmbntu']
Pengguna Google,4,2025-07-06 22:26:42,lumayan,0,2.0.4,1,7,2025-07,False,Positif,2,lumayan,['lumayan']
Pengguna Google,5,2026-03-17 11:06:52,baik utk digunakan,0,3.0.6,3,18,2026-03,False,Positif,2,baik digunakan,"['baik', 'digunakan']"
Pengguna Google,3,2026-03-10 23:40:33,"teruntuk bagian pengembang, ini kurang bayaran, kurang skill, atau kurang tidur?",0,3.0.6,11,80,2026-03,False,Netral,1,teruntuk bagian pengembang kurang bayaran kurang skill kurang tidur,"['teruntuk', 'bagian', 'pengembang', 'kurang', 'bayaran', 'kurang', 'skill', 'kurang', 'tidur']"
Pengguna Google,5,2024-01-31 11:40:12,Oke Mantap,0,unknown,2,10,2024-01,True,Positif,2,oke mantap,"['oke', 'mantap']"
Pengguna Google,1,2026-03-02 17:30:37,"heran verifikasi no telpon ga muncul , giliran verifikasi email muncul yg bener dong sekiranya aplikasi gagal hapus aja",0,unknown,19,119,2026-03,False,Negatif,0,heran verifikasi nomor telpon tidak muncul giliran verifikasi email muncul bener sekiranya aplikasi gagal hapus saja,"['heran', 'verifikasi', 'nomor', 'telpon', 'tidak', 'muncul', 'giliran', 'verifikasi', 'email', 'muncul', 'bener', 'sekiranya', 'aplikasi', 'gagal', 'hapus', 'saja']"
Pengguna Google,5,2025-08-15 18:06:24,sangat membantu..,0,2.0.4,2,17,2025-08,True,Positif,2,sangat membantu,"['sangat', 'membantu']"
Pengguna Google,3,2025-06-03 21:46:27,di perbaiki lagi,1,unknown,3,16,2025-06,False,Netral,1,perbaiki lagi,"['perbaiki', 'lagi']"
Pengguna Google,3,2022-01-06 16:07:08,"Sudah login beberapa kali, tetap saja gak dapet kode Verifikasi yg dikirim via email",4,1.1.0,14,84,2022-01,False,Netral,1,login beberapa kali tetap saja tidak dapet kode verifikasi dikirim via email,"['login', 'beberapa', 'kali', 'tetap', 'saja', 'tidak', 'dapet', 'kode', 'verifikasi', 'dikirim', 'via', 'email']"
Pengguna Google,1,2024-09-19 09:24:03,"Sumpah ni apl bener² mempersulit bgt, gak sesuai harapan",0,unknown,9,56,2024-09,False,Negatif,0,sumpah ni aplikasi bener mempersulit sangat tidak sesuai harapan,"['sumpah', 'ni', 'aplikasi', 'bener', 'mempersulit', 'sangat', 'tidak', 'sesuai', 'harapan']"
Pengguna Google,3,2024-12-09 14:03:09,Untuk bagian lupa efin setelah dapat kode verifikasi via sms kenapa tombol verifikasi kode nya gak bisa d tekan dn gk brubah jd warna biru gitu.. alhasil gagal terus ini proses recovery akunnya..,35,2.0.0,33,195,2024-12,False,Netral,1,bagian lupa efin setelah dapat kode verifikasi via sms kenapa tombol verifikasi kode tidak tekan dn tidak brubah jadi warna biru begitu alhasil gagal terus proses recovery akunnya,"['bagian', 'lupa', 'efin', 'setelah', 'dapat', 'kode', 'verifikasi', 'via', 'sms', 'kenapa', 'tombol', 'verifikasi', 'kode', 'tidak', 'tekan', 'dn', 'tidak', 'brubah', 'jadi', 'warna', 'biru', 'begitu', 'alhasil', 'gagal', 'terus', 'proses', 'recovery', 'akunnya']"
Pengguna Google,5,2022-09-26 11:12:56,Memberi dan Menerima,0,1.1.0,3,20,2022-09,False,Positif,2,memberi menerima,"['memberi', 'menerima']"
Pengguna Google,1,2024-12-21 16:53:43,MAU NIPU APA GIMANA,0,unknown,4,19,2024-12,False,Negatif,0,mau nipu apa bagaimana,"['mau', 'nipu', 'apa', 'bagaimana']"
Pengguna Google,3,2025-02-18 07:15:27,"Ini gimana cara daftarnya weyyyy, sedangkan ga ada pilihan mendaftar nyaaaaaaa",1,2.0.3,11,78,2025-02,False,Netral,1,bagaimana cara daftarnya weyyyy sedangkan tidak pilihan mendaftar nyaaaaaaa,"['bagaimana', 'cara', 'daftarnya', 'weyyyy', 'sedangkan', 'tidak', 'pilihan', 'mendaftar', 'nyaaaaaaa']"
Pengguna Google,5,2022-03-21 10:24:37,Ok,0,1.1.0,1,2,2022-03,True,Positif,2,ok,['ok']
Pengguna Google,1,2025-03-03 10:27:25,"Susah dapat kode verifikasinya, lama sekali",0,2.0.3,6,43,2025-03,False,Negatif,0,susah dapat kode verifikasinya lama sekali,"['susah', 'dapat', 'kode', 'verifikasinya', 'lama', 'sekali']"
Pengguna Google,3,2022-03-08 16:44:46,Kadang ada kendala saat membuka aplikasi. Lama tidak muncul,1,1.1.0,9,59,2022-03,False,Netral,1,kadang kendala saat membuka aplikasi lama tidak muncul,"['kadang', 'kendala', 'saat', 'membuka', 'aplikasi', 'lama', 'tidak', 'muncul']"
Pengguna Google,3,2024-02-12 17:50:53,Saya kesulitan update data karena tahun lahir saya gak ada 1991 knp yg muncul hanya 1995 tolong dong solusinya,1,1.3.0,19,110,2024-02,False,Netral,1,kesulitan update data karena tahun lahir tidak kenapa muncul hanya tolong solusinya,"['kesulitan', 'update', 'data', 'karena', 'tahun', 'lahir', 'tidak', 'kenapa', 'muncul', 'hanya', 'tolong', 'solusinya']"
Pengguna Google,1,2022-07-29 08:35:06,"Aplikasi tidak berguna, No NPWP dan Password tidak sesuai, sementara di Websitenya saya bisa Login. PAYAH !!!!",7,1.1.0,17,110,2022-07,False,Negatif,0,aplikasi tidak berguna nomor npwp password tidak sesuai sementara websitenya login payah,"['aplikasi', 'tidak', 'berguna', 'nomor', 'npwp', 'password', 'tidak', 'sesuai', 'sementara', 'websitenya', 'login', 'payah']"
Pengguna Google,3,2024-02-04 16:21:04,Ok,0,1.3.0,1,2,2024-02,True,Netral,1,ok,['ok']
Pengguna Google,5,2022-09-17 13:45:09,Sangat membantu untuk mengingatkan Laporan SPT Tahunan,0,1.1.0,7,54,2022-09,False,Positif,2,sangat membantu mengingatkan laporan spt tahunan,"['sangat', 'membantu', 'mengingatkan', 'laporan', 'spt', 'tahunan']"
Pengguna Google,5,2023-01-03 06:53:42,"Sangat membantu aplikasi djp,,,,,,,,,,,,,,,, 👍👍🤝",0,1.1.0,5,48,2023-01,False,Positif,2,sangat membantu aplikasi djp,"['sangat', 'membantu', 'aplikasi', 'djp']"
Pengguna Google,4,2024-03-06 02:07:05,Great good...!!!!,0,1.3.0,2,17,2024-03,False,Positif,2,great good,"['great', 'good']"
Pengguna Google,1,2025-06-15 11:04:04,saya sudah daftar melalui web tapi saat akan login di aplikasi NPWP tidak terdaftar?,0,2.0.4,14,84,2025-06,False,Negatif,0,daftar melalui web tapi saat login aplikasi npwp tidak terdaftar,"['daftar', 'melalui', 'web', 'tapi', 'saat', 'login', 'aplikasi', 'npwp', 'tidak', 'terdaftar']"
Pengguna Google,3,2022-07-04 17:22:19,"Fitur nya gak sekomplit versi web, dimnaa tidak ada ubah profil alamat email, dan nomor hp, terus klo bisa pekerjaan bisa diubah juga denga verifikasi E-KTP.",2,1.1.0,26,157,2022-07,False,Netral,1,fitur tidak sekomplit versi web dimnaa tidak ubah profil alamat email nomor handphone terus klo pekerjaan diubah denga verifikasi ktp,"['fitur', 'tidak', 'sekomplit', 'versi', 'web', 'dimnaa', 'tidak', 'ubah', 'profil', 'alamat', 'email', 'nomor', 'handphone', 'terus', 'klo', 'pekerjaan', 'diubah', 'denga', 'verifikasi', 'ktp']"
Pengguna Google,1,2025-03-08 13:32:45,Susah banget dapetin Efin mau lapor pajak ini,0,unknown,8,45,2025-03,False,Negatif,0,susah sangat dapetin efin mau lapor pajak,"['susah', 'sangat', 'dapetin', 'efin', 'mau', 'lapor', 'pajak']"
Pengguna Google,1,2023-02-03 20:07:40,Tidak lengkap dan ribet. Gak jelas ni aplikasi,0,1.1.0,8,46,2023-02,False,Negatif,0,tidak lengkap ribet tidak jelas ni aplikasi,"['tidak', 'lengkap', 'ribet', 'tidak', 'jelas', 'ni', 'aplikasi']"
Pengguna Google,5,2024-01-31 10:04:03,Yang udah daftar tapi belum masuk di aplikasi Langkah awal minta veripikasi akun Langkah ke dua minta kode efin nya Semoga sukses,1,1.2.5,22,129,2024-01,False,Positif,2,daftar tapi belum masuk aplikasi langkah awal minta veripikasi akun langkah dua minta kode efin semoga sukses,"['daftar', 'tapi', 'belum', 'masuk', 'aplikasi', 'langkah', 'awal', 'minta', 'veripikasi', 'akun', 'langkah', 'dua', 'minta', 'kode', 'efin', 'semoga', 'sukses']"
Pengguna Google,5,2022-04-10 04:18:01,Mengetahui Berapa pajak saya,0,1.0,4,28,2022-04,False,Positif,2,mengetahui berapa pajak,"['mengetahui', 'berapa', 'pajak']"
Pengguna Google,1,2025-08-21 16:01:59,"aplikasi busuk, padahal udah ada apk masih harus daftar lewat website lalu fungsi apk buat apa, masa cuman jadi papan berita doang",0,2.0.4,22,130,2025-08,False,Negatif,0,aplikasi busuk padahal aplikasi masih harus daftar lewat website lalu fungsi aplikasi apa masa cuman jadi papan berita saja,"['aplikasi', 'busuk', 'padahal', 'aplikasi', 'masih', 'harus', 'daftar', 'lewat', 'website', 'lalu', 'fungsi', 'aplikasi', 'apa', 'masa', 'cuman', 'jadi', 'papan', 'berita', 'saja']"
Pengguna Google,5,2022-03-21 00:19:59,Ok,0,unknown,1,2,2022-03,True,Positif,2,ok,['ok']
Pengguna Google,5,2024-07-10 09:23:08,Bagus,0,1.4.0,1,5,2024-07,True,Positif,2,bagus,['bagus']
Pengguna Google,5,2021-06-09 16:51:44,Mantap,0,unknown,1,6,2021-06,True,Positif,2,mantap,['mantap']
Pengguna Google,5,2022-04-13 00:09:01,👍,0,1.0,1,1,2022-04,True,Positif,2,,[]
Pengguna Google,3,2023-11-09 10:19:50,"Parah nih,kg bisa bikin apk udah sosoan mau mendigitalkan pajak,untuk mendapatkan efin saja sulit nya luar biasa",0,unknown,17,112,2023-11,False,Netral,1,parah kg bikin aplikasi sosoan mau mendigitalkan pajak mendapatkan efin saja sulit luar biasa,"['parah', 'kg', 'bikin', 'aplikasi', 'sosoan', 'mau', 'mendigitalkan', 'pajak', 'mendapatkan', 'efin', 'saja', 'sulit', 'luar', 'biasa']"
Pengguna Google,1,2026-03-06 08:52:45,apk eror masih butuh perbaikan,0,3.0.6,5,30,2026-03,False,Negatif,0,aplikasi eror masih butuh perbaikan,"['aplikasi', 'eror', 'masih', 'butuh', 'perbaikan']"
Pengguna Google,1,2024-06-26 18:56:41,"Busuk,,, masukin email jga kaga malah dikata gagal mencari email.. Kocak no efin",0,1.4.0,13,80,2024-06,False,Negatif,0,busuk masukin email tidak malah dikata gagal mencari email kocak nomor efin,"['busuk', 'masukin', 'email', 'tidak', 'malah', 'dikata', 'gagal', 'mencari', 'email', 'kocak', 'nomor', 'efin']"
Fairuz Azmi,1,2022-01-13 10:11:09,Kenapa tidak bisa login lagi ya? Padahal login di web bisa.,2,1.1.0,11,59,2022-01,False,Negatif,0,kenapa tidak login lagi padahal login web,"['kenapa', 'tidak', 'login', 'lagi', 'padahal', 'login', 'web']"
Pengguna Google,4,2022-03-18 13:46:32,bagus,0,1.0,1,5,2022-03,True,Positif,2,bagus,['bagus']
Pengguna Google,4,2021-09-19 17:36:30,Mungkin perlu ditingkatkan agar ada menu untuk laporan spt tahunan,0,1.0,10,66,2021-09,False,Positif,2,mungkin perlu ditingkatkan agar menu laporan spt tahunan,"['mungkin', 'perlu', 'ditingkatkan', 'agar', 'menu', 'laporan', 'spt', 'tahunan']"
Pengguna Google,3,2021-11-17 10:24:45,"Bagus sudah ada E- billing, cuma keterangan kode bayar buat orang awam masih membingngungkan.musti telepon dulu ke kantor pajak Lebih bagus lagi jika di kasih fitur faktur pajak, bupot PPH dll. Lebih memudahkan kita bayar pajak. Saya mau bayar pajak aja ribet, padahal kita mau kasih duit buat pemerintah, tapi masih aja susah. Gimana mau maju negara ini 🤦",54,1.0,59,356,2021-11,False,Netral,1,bagus billing cuma keterangan kode bayar orang awam masih membingngungkan musti telepon dulu kantor pajak bagus lagi jika kasih fitur faktur pajak bupot pph dll memudahkan bayar pajak mau bayar pajak saja ribet padahal mau kasih duit pemerintah tapi masih saja susah bagaimana mau maju negara,"['bagus', 'billing', 'cuma', 'keterangan', 'kode', 'bayar', 'orang', 'awam', 'masih', 'membingngungkan', 'musti', 'telepon', 'dulu', 'kantor', 'pajak', 'bagus', 'lagi', 'jika', 'kasih', 'fitur', 'faktur', 'pajak', 'bupot', 'pph', 'dll', 'memudahkan', 'bayar', 'pajak', 'mau', 'bayar', 'pajak', 'saja', 'ribet', 'padahal', 'mau', 'kasih', 'duit', 'pemerintah', 'tapi', 'masih', 'saja', 'susah', 'bagaimana', 'mau', 'maju', 'negara']"
Stupendously Stupid,3,2021-09-30 21:19:17,Crash jika pencet Profil saya,1,1.0,5,29,2021-09,False,Netral,1,crash jika pencet profil,"['crash', 'jika', 'pencet', 'profil']"
Pengguna Google,3,2026-04-18 17:59:15,kami setiap thn sllu aktik bayar pajak,0,3.0.6,7,38,2026-04,False,Netral,1,setiap thn selalu aktik bayar pajak,"['setiap', 'thn', 'selalu', 'aktik', 'bayar', 'pajak']"
Pengguna Google,3,2023-11-21 13:55:49,"Inikan aplikasi milik pemerintah,jadi tolong dong jangan eror melulu dan tolong segera diperbaiki,jangan bikin malu pemerintahankami selaku warga sangat mendukung",0,unknown,20,162,2023-11,False,Netral,1,inikan aplikasi milik pemerintah jadi tolong jangan eror melulu tolong segera diperbaiki jangan bikin malu pemerintahankami selaku warga sangat mendukung,"['inikan', 'aplikasi', 'milik', 'pemerintah', 'jadi', 'tolong', 'jangan', 'eror', 'melulu', 'tolong', 'segera', 'diperbaiki', 'jangan', 'bikin', 'malu', 'pemerintahankami', 'selaku', 'warga', 'sangat', 'mendukung']"
Pengguna Google,3,2025-03-03 13:17:08,Verivikasi lemot parah,0,unknown,3,22,2025-03,False,Netral,1,verivikasi lemot parah,"['verivikasi', 'lemot', 'parah']"
Pengguna Google,5,2024-09-17 14:14:32,Ok,0,1.4.0,1,2,2024-09,True,Positif,2,ok,['ok']
Pengguna Google,1,2024-06-10 11:11:17,Aplikasi g guna susah login!!,0,1.4.0,5,29,2024-06,False,Negatif,0,aplikasi tidak guna susah login,"['aplikasi', 'tidak', 'guna', 'susah', 'login']"
Pengguna Google,3,2022-03-09 08:36:49,Tes dl,0,1.1.0,2,6,2022-03,False,Netral,1,tes dl,"['tes', 'dl']"
om tito,3,2024-07-27 00:27:19,Setelah membuat kode billing kok nggak bisa tersimpan di aplikasi ini. Bagaimana solusinya ?,0,1.4.0,14,92,2024-07,False,Netral,1,setelah membuat kode billing kok tidak tersimpan aplikasi bagaimana solusinya,"['setelah', 'membuat', 'kode', 'billing', 'kok', 'tidak', 'tersimpan', 'aplikasi', 'bagaimana', 'solusinya']"
Pengguna Google,4,2025-05-10 12:52:04,bagus,0,unknown,1,5,2025-05,True,Positif,2,bagus,['bagus']
Pengguna Google,5,2021-11-10 17:34:10,goood,0,1.0,1,5,2021-11,False,Positif,2,goood,['goood']
