user_name,rating,date,review_text,likes,app_version,word_count,char_count,year_month,is_duplicate,sentiment,year,sentiment_encoded,review_clean,review_tokens
Pengguna Google,4,2024-03-06 02:07:05,Great good...!!!!,0,1.3.0,2,17,2024-03,False,Positif,2024,2,great good,"['great', 'good']"
Pengguna Google,5,2024-02-07 09:41:39,Sangat mudah sekali penggunaannya.. jadi terbantu.. tingkatkan lagi ..,2,1.3.0,9,70,2024-02,False,Positif,2024,2,mudah guna bantu tingkat,"['mudah', 'guna', 'bantu', 'tingkat']"
Pengguna Google,1,2025-02-27 10:11:48,birokrasi berbelit2,0,2.0.3,2,19,2025-02,False,Negatif,2025,0,birokrasi belit,"['birokrasi', 'belit']"
Pengguna Google,5,2025-06-05 16:19:15,oke,0,2.0.3,1,3,2025-06,True,Positif,2025,2,oke,['oke']
Pengguna Google,1,2025-04-04 12:27:37,gak bisa log in,0,2.0.4,4,15,2025-04,False,Negatif,2025,0,tidak log in,"['tidak', 'log', 'in']"
Pengguna Google,1,2024-01-29 18:55:00,"saat mau login inputan NIK/NPWP Hanya bisa muat 15 digit, kurang 1 digit untuk input NIK nya....",2,1.2.5,17,96,2024-01,False,Negatif,2024,0,login inputan nik npwp muat digit digit input nik nya,"['login', 'inputan', 'nik', 'npwp', 'muat', 'digit', 'digit', 'input', 'nik', 'nya']"
Pengguna Google,1,2024-02-07 13:45:25,Aplikasi bikin stress,0,1.3.0,3,21,2024-02,False,Negatif,2024,0,aplikasi bikin stress,"['aplikasi', 'bikin', 'stress']"
Pengguna Google,1,2025-03-12 23:07:57,"Beberapa bulan saat mau bayar pajak tidak bisa, selalu tertulis undefined. Mulai dari awal tahun kemarin. Tahun sblumnya masih aman2 aja. Tp smpai skrng tdk ada perbaikan.",0,2.0.3,27,171,2025-03,False,Negatif,2025,0,bayar pajak tidak tulis undefined kemarin sblumnya aman smpai tidak baik,"['bayar', 'pajak', 'tidak', 'tulis', 'undefined', 'kemarin', 'sblumnya', 'aman', 'smpai', 'tidak', 'baik']"
Pengguna Google,1,2024-03-28 15:58:24,Aplikasi dibuat untuk menyusahkan... lola bedddd anjir.. baikin dong aplikasinya .hermannnnnnn,0,1.4.0,11,94,2024-03,False,Negatif,2024,0,aplikasi susah lola bedddd anjir baikin aplikasi hermannnnnnn,"['aplikasi', 'susah', 'lola', 'bedddd', 'anjir', 'baikin', 'aplikasi', 'hermannnnnnn']"
HENDRA HERMAWAN,5,2024-03-07 19:55:51,Good,0,unknown,1,4,2024-03,True,Positif,2024,2,good,['good']
Pengguna Google,1,2024-08-31 20:59:47,"TOLONG diupdate fitur dalam aplikasinya, agar ada fitur untuk dapat meminta No EFFIN baru scr online, ngapain bikin aplikasi buat dipakai secara online, kalau pengurusan untuk no Effin 1st time saja harus secara manual? Aplikasi dibuat untuk memudahkan user bukan merepotkan. Aplikasinya tidak berguna sama sekali ini. 1 lagi NPWP saya dibuat scr online, katanya kartu fisiknya akan dikirimkan 2 Minggu kemudian, ke rumah, tapi sampai detik ini, kartunya blm juga sampai ke alamat rmh saya. Miris!!",30,1.4.0,77,498,2024-08,False,Negatif,2024,0,tolong diupdate fitur aplikasi fitur nomor effin scr online ngapain bikin aplikasi pakai online urus nomor effin st time manual aplikasi mudah user bukan repot aplikasi tidak guna npwp scr online kartu fisik kirim minggu rumah detik kartu belum alamat rmh miris,"['tolong', 'diupdate', 'fitur', 'aplikasi', 'fitur', 'nomor', 'effin', 'scr', 'online', 'ngapain', 'bikin', 'aplikasi', 'pakai', 'online', 'urus', 'nomor', 'effin', 'st', 'time', 'manual', 'aplikasi', 'mudah', 'user', 'bukan', 'repot', 'aplikasi', 'tidak', 'guna', 'npwp', 'scr', 'online', 'kartu', 'fisik', 'kirim', 'minggu', 'rumah', 'detik', 'kartu', 'belum', 'alamat', 'rmh', 'miris']"
Pengguna Google,1,2024-02-21 09:01:39,Verifikasi gagal terus,0,1.3.0,3,22,2024-02,True,Negatif,2024,0,verifikasi gagal,"['verifikasi', 'gagal']"
Pengguna Google,1,2025-06-05 17:17:53,baru masukkan NPWP udah salah..apalagi kurg 1 angka GK ke baca padahal ku paste,0,2.0.4,14,79,2025-06,False,Negatif,2025,0,masuk npwp salah kurg angka tidak baca ku paste,"['masuk', 'npwp', 'salah', 'kurg', 'angka', 'tidak', 'baca', 'ku', 'paste']"
Pengguna Google,1,2024-10-18 13:30:33,"ga webnya ga aplikasinya bermasalah hadeh, buat login susah",0,1.4.0,9,59,2024-10,False,Negatif,2024,0,tidak webnya tidak aplikasi masalah hadeh login susah,"['tidak', 'webnya', 'tidak', 'aplikasi', 'masalah', 'hadeh', 'login', 'susah']"
Pengguna Google,5,2024-03-28 09:54:23,Sangat membantu,0,unknown,2,15,2024-03,True,Positif,2024,2,bantu,['bantu']
Pengguna Google,5,2025-07-01 16:38:56,top,0,2.0.4,1,3,2025-07,True,Positif,2025,2,top,['top']
Pengguna Google,5,2025-12-21 09:24:55,Terbaik,0,2.0.4,1,7,2025-12,True,Positif,2025,2,baik,['baik']
Pengguna Google,4,2025-07-06 22:26:42,lumayan,0,2.0.4,1,7,2025-07,False,Positif,2025,2,lumayan,['lumayan']
Pengguna Google,1,2024-10-02 02:15:25,"Yang bener aja! Apk sama web kaga jelas gimana bisa cara laporan, mana kena denda kalau kaga laporan ngotak aja lah malah mempersulit rakyat. ""SPT Tahunan telah diatur dalam Undang-Undang No.28 Tahun 2007 tentang Ketentuan Umum dan Tata Cara Perpajakan. Mengacu undang-undang tersebut, pemerintah mengharuskan seluruh wajib pajak agar melaporkan SPT sesuai dengan ketentuan yang berlaku."" Nih lagi ""Apabila Wajib Pajak tidak menyampaikan Surat Pemberitahuan sampai batas waktu, dapat dikenakan sanksi",0,unknown,71,500,2024-10,False,Negatif,2024,0,bener aplikasi web tidak lapor kena denda tidak lapor ngotak sulit rakyat spt tahun atur undang undang nomor tentu tata paja acu undang undang perintah harus wajib pajak lapor spt sesuai tentu laku wajib pajak tidak surat pemberitahuan batas kena sanksi,"['bener', 'aplikasi', 'web', 'tidak', 'lapor', 'kena', 'denda', 'tidak', 'lapor', 'ngotak', 'sulit', 'rakyat', 'spt', 'tahun', 'atur', 'undang', 'undang', 'nomor', 'tentu', 'tata', 'paja', 'acu', 'undang', 'undang', 'perintah', 'harus', 'wajib', 'pajak', 'lapor', 'spt', 'sesuai', 'tentu', 'laku', 'wajib', 'pajak', 'tidak', 'surat', 'pemberitahuan', 'batas', 'kena', 'sanksi']"
Pengguna Google,5,2026-04-08 14:43:59,waw mantap,0,3.0.6,2,10,2026-04,False,Positif,2026,2,waw mantap,"['waw', 'mantap']"
Pengguna Google,5,2024-02-23 07:44:57,Bagus aplikasinya memudahkan WP memantau Status dan pelaporan yg sudah/belum. Maaf masih belajar perlu tutor nih,0,1.3.0,16,112,2024-02,False,Positif,2024,2,bagus aplikasi mudah wp pantau status lapor belum maaf ajar tutor,"['bagus', 'aplikasi', 'mudah', 'wp', 'pantau', 'status', 'lapor', 'belum', 'maaf', 'ajar', 'tutor']"
Pengguna Google,5,2024-03-28 13:17:36,Ok mantap,0,unknown,2,9,2024-03,True,Positif,2024,2,ok mantap,"['ok', 'mantap']"
Pengguna Google,1,2025-12-27 12:33:28,sampah sekali,0,unknown,2,13,2025-12,False,Negatif,2025,0,sampah,['sampah']
Pengguna Google,5,2024-04-13 23:36:34,kadang lemot,0,1.4.0,2,12,2024-04,False,Positif,2024,2,kadang lot,"['kadang', 'lot']"
Pengguna Google,5,2025-12-16 08:29:12,mantap,0,unknown,1,6,2025-12,True,Positif,2025,2,mantap,['mantap']
Pengguna Google,1,2025-01-23 23:33:38,Aplikasi Ra jelas,0,unknown,3,17,2025-01,False,Negatif,2025,0,aplikasi ra,"['aplikasi', 'ra']"
Pengguna Google,5,2025-03-25 14:05:56,manthaafff,0,unknown,1,10,2025-03,False,Positif,2025,2,manthaafff,['manthaafff']
Pengguna Google,5,2024-12-14 20:15:49,Good,0,unknown,1,4,2024-12,True,Positif,2024,2,good,['good']
Pengguna Google,1,2026-02-16 00:28:02,sampah,0,unknown,1,6,2026-02,True,Negatif,2026,0,sampah,['sampah']
Fayshol Muh,1,2025-07-23 07:51:58,"pertama login udah gak bisa!, ni sistemnya gimana kok login aja gak bisa... aneh bet dah ni aplikasi",1,2.0.4,18,100,2025-07,False,Negatif,2025,0,login tidak ni sistem login tidak aneh bet dah ni aplikasi,"['login', 'tidak', 'ni', 'sistem', 'login', 'tidak', 'aneh', 'bet', 'dah', 'ni', 'aplikasi']"
Pengguna Google,1,2025-06-20 14:02:14,kok kirim verifikasi kode telepon aja lama banget,0,2.0.4,8,49,2025-06,False,Negatif,2025,0,kirim verifikasi kode telepon,"['kirim', 'verifikasi', 'kode', 'telepon']"
Pengguna Google,1,2026-02-26 10:12:35,"saya ga bisa masuk atau validasi, dan ganti perubahan data pribadi, coba dah di permudah susah amat bikin aktivasi akun",1,3.0.6,20,119,2026-02,False,Negatif,2026,0,tidak masuk validasi ganti ubah data pribadi coba dah mudah susah bikin aktivasi akun,"['tidak', 'masuk', 'validasi', 'ganti', 'ubah', 'data', 'pribadi', 'coba', 'dah', 'mudah', 'susah', 'bikin', 'aktivasi', 'akun']"
Pengguna Google,5,2025-03-14 16:48:48,Susah masuk nya,0,2.0.3,3,15,2025-03,False,Positif,2025,2,susah masuk nya,"['susah', 'masuk', 'nya']"
Pengguna Google,5,2024-01-08 14:21:23,Ok,0,unknown,1,2,2024-01,True,Positif,2024,2,ok,['ok']
Pengguna Google,5,2024-07-14 20:00:41,Bagus,0,unknown,1,5,2024-07,True,Positif,2024,2,bagus,['bagus']
Pengguna Google,5,2025-04-06 10:10:53,semoga kedepannya lebih baik lagi,0,2.0.3,5,33,2025-04,False,Positif,2025,2,moga depan,"['moga', 'depan']"
Pengguna Google,2,2025-11-10 18:48:59,fitur lupa password mana. mau login lupa password,0,2.0.6,8,49,2025-11,False,Negatif,2025,0,fitur lupa password login lupa password,"['fitur', 'lupa', 'password', 'login', 'lupa', 'password']"
Pengguna Google,1,2025-12-30 23:07:42,sangat sangat membantu masyarakat untuk lebih baik,0,2.0.6,7,50,2025-12,False,Negatif,2025,0,bantu masyarakat,"['bantu', 'masyarakat']"
Pengguna Google,1,2024-05-28 20:18:42,coba buka aplikasi games Pow .. rating lebih tinggi 4.4 / zuma .. uwow ..,0,1.4.0,15,73,2024-05,False,Negatif,2024,0,coba buka aplikasi games pow rating zuma uwow,"['coba', 'buka', 'aplikasi', 'games', 'pow', 'rating', 'zuma', 'uwow']"
Pengguna Google,1,2026-02-15 07:51:20,apa nih nak aktivasi akun susah bet padahal udah ada muncul alert kontak berhasil diverifikasi eehhhh malah muncul lagi email confirmation faild,6,3.0.6,22,144,2026-02,False,Negatif,2026,0,nak aktivasi akun susah bet muncul alert kontak hasil verifikasi eehhhh muncul email confirmation faild,"['nak', 'aktivasi', 'akun', 'susah', 'bet', 'muncul', 'alert', 'kontak', 'hasil', 'verifikasi', 'eehhhh', 'muncul', 'email', 'confirmation', 'faild']"
Pengguna Google,1,2025-07-10 19:13:42,"kode sms nya ga pernah masuk, kacau",0,unknown,7,35,2025-07,False,Negatif,2025,0,kode sms nya tidak masuk kacau,"['kode', 'sms', 'nya', 'tidak', 'masuk', 'kacau']"
Pengguna Google,5,2024-04-28 20:54:19,"Perpindahan antar menu saat di klik memerlukan setidaknya 2-3 detik untuk ditampilkan, harusnya aplikasi ini gk lolos ujicoba pas mau launching,melakukan pendaftaran / lainnya kenapa harus pindah ke via website? Terus fungsi aplikasi ini buat apaan? Buat di putar, di jilat, di bakar kantor pajaknya? Itu dana gede kemanain? Bukannya upgrade kualitas manusia, malah di pake beli Rubicon, nyewa LC, nikah lagi sama LC,elu nagih pajak puluhan tahun dan jutaan warga, masa bikin aplikasi model Majapahit",158,1.4.0,76,500,2024-04,False,Positif,2024,2,pindah menu klik detik tampil aplikasi tidak lolos ujicoba pas launching daftar pindah via website fungsi aplikasi putar jilat bakar kantor pajak dana gede kemanain upgrade kualitas manusia pakai beli rubicon nyewa lc nikah lc elu nagih pajak puluh juta warga bikin aplikasi model majapahit,"['pindah', 'menu', 'klik', 'detik', 'tampil', 'aplikasi', 'tidak', 'lolos', 'ujicoba', 'pas', 'launching', 'daftar', 'pindah', 'via', 'website', 'fungsi', 'aplikasi', 'putar', 'jilat', 'bakar', 'kantor', 'pajak', 'dana', 'gede', 'kemanain', 'upgrade', 'kualitas', 'manusia', 'pakai', 'beli', 'rubicon', 'nyewa', 'lc', 'nikah', 'lc', 'elu', 'nagih', 'pajak', 'puluh', 'juta', 'warga', 'bikin', 'aplikasi', 'model', 'majapahit']"
Pengguna Google,5,2026-02-09 15:20:35,Bagus e,0,3.0.3,2,7,2026-02,False,Positif,2026,2,bagus,['bagus']
Pengguna Google,5,2025-03-25 21:21:34,mitra pelaporan yg cerdas,0,2.0.4,4,25,2025-03,False,Positif,2025,2,mitra lapor cerdas,"['mitra', 'lapor', 'cerdas']"
Pengguna Google,1,2024-01-28 03:15:42,Buang buang waktu,0,1.2.5,3,17,2024-01,False,Negatif,2024,0,buang buang,"['buang', 'buang']"
Pengguna Google,5,2025-03-29 09:34:51,gimana cara daftar baru di DJP online dengan nomor pajak yang sama dengan nomor KTP..??,0,2.0.3,15,87,2025-03,False,Positif,2025,2,daftar djp online nomor pajak nomor ktp,"['daftar', 'djp', 'online', 'nomor', 'pajak', 'nomor', 'ktp']"
Pengguna Google,5,2026-02-12 07:51:32,sangat baik,0,2.0.6,2,11,2026-02,True,Positif,2026,2,,[]
Pengguna Google,5,2026-04-09 19:24:27,lebih mudah,0,3.0.6,2,11,2026-04,False,Positif,2026,2,mudah,['mudah']
Pengguna Google,5,2026-03-30 16:06:23,Mantap,0,1.2.5,1,6,2026-03,True,Positif,2026,2,mantap,['mantap']
Pengguna Google,1,2025-03-19 19:28:31,"apk aneh,minta kode efin udh kelar jawabnya nomer handphone td valid ngisi form ajh gk ad no phone ko aneh sih",0,2.0.3,21,110,2025-03,False,Negatif,2025,0,aplikasi aneh kode efin kelar nomer handphone td valid ngisi form ajh tidak ad nomor phone ko aneh,"['aplikasi', 'aneh', 'kode', 'efin', 'kelar', 'nomer', 'handphone', 'td', 'valid', 'ngisi', 'form', 'ajh', 'tidak', 'ad', 'nomor', 'phone', 'ko', 'aneh']"
Pengguna Google,1,2026-03-06 18:41:30,apk gajelas eror² mulu,0,3.0.6,4,22,2026-03,False,Negatif,2026,0,aplikasi gajelas eror mulu,"['aplikasi', 'gajelas', 'eror', 'mulu']"
Pengguna Google,1,2025-03-02 18:33:19,"aplikasi departemen korup , jadi gini sistemnya kacau semua padahal no. efin no. NPWP sudah saya simpan dan sandinya jg tapi tetap tidak bisa masuk",3,2.0.3,25,147,2025-03,False,Negatif,2025,0,aplikasi departemen korup sistem kacau nomor efin nomor npwp simpan sandi tidak masuk,"['aplikasi', 'departemen', 'korup', 'sistem', 'kacau', 'nomor', 'efin', 'nomor', 'npwp', 'simpan', 'sandi', 'tidak', 'masuk']"
Pengguna Google,1,2024-09-27 16:41:08,baru download mau register gk bs aplikasi sampah,0,1.4.0,8,48,2024-09,False,Negatif,2024,0,download register tidak aplikasi sampah,"['download', 'register', 'tidak', 'aplikasi', 'sampah']"
Pengguna Google,1,2025-03-03 14:15:39,Kode Verifikasi lambat masuknya sampe expired,0,2.0.3,6,45,2025-03,False,Negatif,2025,0,kode verifikasi lambat masuk sampe expired,"['kode', 'verifikasi', 'lambat', 'masuk', 'sampe', 'expired']"
Pengguna Google,5,2024-03-26 18:42:32,Mantap.,0,1.4.0,1,7,2024-03,True,Positif,2024,2,mantap,['mantap']
Pengguna Google,5,2025-03-04 15:28:23,Oke udah bisa minta efin Kalo mau minta kode verifikasi lewat sms aja cepet kalo email nunggu lama gak masuk masuk,0,2.0.3,21,114,2025-03,False,Positif,2025,2,oke efin kalo kode verifikasi sms cepet kalo email nunggu tidak masuk masuk,"['oke', 'efin', 'kalo', 'kode', 'verifikasi', 'sms', 'cepet', 'kalo', 'email', 'nunggu', 'tidak', 'masuk', 'masuk']"
Pengguna Google,1,2026-02-27 11:11:50,"Sistem lambat, sering error.",1,3.0.6,4,28,2026-02,False,Negatif,2026,0,sistem lambat error,"['sistem', 'lambat', 'error']"
Pengguna Google,5,2024-02-10 00:37:32,Sangat bmembantu,0,unknown,2,16,2024-02,False,Positif,2024,2,bmembantu,['bmembantu']
Pengguna Google,5,2025-12-23 11:28:34,good,0,unknown,1,4,2025-12,True,Positif,2025,2,good,['good']
Pengguna Google,1,2025-01-20 04:14:36,Ribettt,0,unknown,1,7,2025-01,True,Negatif,2025,0,ribettt,['ribettt']
Pengguna Google,4,2026-05-02 08:46:54,bagus,0,unknown,1,5,2026-05,True,Positif,2026,2,bagus,['bagus']
Pengguna Google,1,2025-03-10 13:55:13,Aplikasi aneh... Udah berhasil ubah password... Masih gak bisa loginnn... Sampahh,0,unknown,11,81,2025-03,False,Negatif,2025,0,aplikasi aneh hasil ubah password tidak loginnn sampahh,"['aplikasi', 'aneh', 'hasil', 'ubah', 'password', 'tidak', 'loginnn', 'sampahh']"
Pengguna Google,4,2025-05-16 05:26:51,bagus aplikasi nya tp Masih ada yg kurang,0,1.4.0,8,41,2025-05,False,Positif,2025,2,bagus aplikasi nya,"['bagus', 'aplikasi', 'nya']"
Pengguna Google,5,2026-02-25 21:25:24,"udh mlai integrasi dengan coretax yah aplikasi mpajak ini, jd login nya pake pass coretax. untuk cert digital dah mncul, tp krna sy dah buat di coretax, g sy buat lg, tnggu expired/lupa passpharse aja wkwkw. menu spt mash under construct, yaah smga kalo mau dpke thn ini kudu cepet tim dev untuk bikin nya",6,3.0.6,55,305,2026-02,False,Positif,2026,2,mlai integrasi coretax aplikasi mpajak login nya pakai pass coretax cert digital dah mncul sy dah coretax tidak sy tnggu expired lupa passpharse wkwkw menu spt mash under construct yaah smga kalo dpke thn kudu cepet tim dev bikin nya,"['mlai', 'integrasi', 'coretax', 'aplikasi', 'mpajak', 'login', 'nya', 'pakai', 'pass', 'coretax', 'cert', 'digital', 'dah', 'mncul', 'sy', 'dah', 'coretax', 'tidak', 'sy', 'tnggu', 'expired', 'lupa', 'passpharse', 'wkwkw', 'menu', 'spt', 'mash', 'under', 'construct', 'yaah', 'smga', 'kalo', 'dpke', 'thn', 'kudu', 'cepet', 'tim', 'dev', 'bikin', 'nya']"
Pengguna Google,4,2024-03-31 20:47:25,Aplikasi sampah,0,1.4.0,2,15,2024-03,True,Positif,2024,2,aplikasi sampah,"['aplikasi', 'sampah']"
M. Habib,5,2024-04-05 05:02:47,Good App,0,1.4.0,2,8,2024-04,False,Positif,2024,2,good aplikasi,"['good', 'aplikasi']"
Pengguna Google,1,2025-01-22 11:41:36,"Aplikasi Sampah, Cuman mempersulit",0,2.0.3,4,34,2025-01,False,Negatif,2025,0,aplikasi sampah cuman sulit,"['aplikasi', 'sampah', 'cuman', 'sulit']"
Pengguna Google,5,2025-01-04 21:20:56,Aplikasi yg bagus sangat membantu.. Semoga sukses selalu bintang 5,0,unknown,10,66,2025-01,False,Positif,2025,2,aplikasi bagus bantu moga sukses bintang,"['aplikasi', 'bagus', 'bantu', 'moga', 'sukses', 'bintang']"
Pengguna Google,5,2025-02-26 16:34:21,Bagus,0,unknown,1,5,2025-02,True,Positif,2025,2,bagus,['bagus']
Pengguna Google,5,2025-11-22 20:42:37,sangat membantu..,0,unknown,2,17,2025-11,True,Positif,2025,2,bantu,['bantu']
sablon kaos klaten,2,2025-03-04 07:37:39,"Kode verifikasi sangat lama..giliran dpt kode refresh page ulang dari awal..kode verifikasi minta baru, lama juga.serius ga ini applikasinya?????",0,2.0.3,19,145,2025-03,False,Negatif,2025,0,kode verifikasi gilir kode refresh page ulang kode verifikasi serius tidak applikasinya,"['kode', 'verifikasi', 'gilir', 'kode', 'refresh', 'page', 'ulang', 'kode', 'verifikasi', 'serius', 'tidak', 'applikasinya']"
Pengguna Google,1,2025-05-23 21:53:21,Gak guna !!!,0,unknown,3,12,2025-05,False,Negatif,2025,0,tidak,['tidak']
Pengguna Google,5,2025-03-25 16:46:08,bagus,0,2.0.3,1,5,2025-03,True,Positif,2025,2,bagus,['bagus']
Pengguna Google,5,2026-04-02 19:28:21,bagus,0,2.0.6,1,5,2026-04,True,Positif,2026,2,bagus,['bagus']
Pengguna Google,1,2025-09-22 21:11:28,"aplikasi tertolol, pemerintahan macam apa ga becus bikin aplikasi",0,2.0.6,9,65,2025-09,False,Negatif,2025,0,aplikasi tolol perintah tidak becus bikin aplikasi,"['aplikasi', 'tolol', 'perintah', 'tidak', 'becus', 'bikin', 'aplikasi']"
Irwan,5,2026-02-17 18:43:00,"loginnya masuk ke coretax, tapi ketika saya masuk malah erorr",0,3.0.6,10,61,2026-02,False,Positif,2026,2,loginnya masuk coretax masuk erorr,"['loginnya', 'masuk', 'coretax', 'masuk', 'erorr']"
Pengguna Google,1,2026-01-24 19:15:34,ribet,0,2.0.6,1,5,2026-01,True,Negatif,2026,0,ribet,['ribet']
Pengguna Google,1,2026-04-09 19:28:50,apk tai,0,3.0.9,2,7,2026-04,False,Negatif,2026,0,aplikasi tai,"['aplikasi', 'tai']"
Pengguna Google,1,2024-02-09 10:48:53,Ribet banget daftar nya bos,0,1.3.0,5,27,2024-02,False,Negatif,2024,0,ribet daftar nya bos,"['ribet', 'daftar', 'nya', 'bos']"
Pengguna Google,1,2026-03-12 15:59:35,"udh di suruh laporan, pas mau laporan di cek udh seminggu masih perbaikan terus",1,3.0.6,14,79,2026-03,False,Negatif,2026,0,suruh lapor pas lapor cek minggu baik,"['suruh', 'lapor', 'pas', 'lapor', 'cek', 'minggu', 'baik']"
Pengguna Google,5,2024-01-04 10:20:37,baik aplikasi yang mudah di pahami dan membatu untuk menambah wawasan pengetahuan,0,1.2.4,12,81,2024-01,False,Positif,2024,2,aplikasi mudah paham batu tambah wawas tahu,"['aplikasi', 'mudah', 'paham', 'batu', 'tambah', 'wawas', 'tahu']"
Pengguna Google,5,2026-02-06 09:54:29,Bagus,0,3.0.1,1,5,2026-02,True,Positif,2026,2,bagus,['bagus']
Pengguna Google,1,2026-02-25 04:40:44,aplikasi bodok ini gak bisa login,0,3.0.6,6,33,2026-02,False,Negatif,2026,0,aplikasi bodok tidak login,"['aplikasi', 'bodok', 'tidak', 'login']"
Pengguna Google,1,2026-04-05 13:29:34,mau lapor spt malah ribet .... ga guna,0,unknown,8,38,2026-04,False,Negatif,2026,0,lapor spt ribet tidak,"['lapor', 'spt', 'ribet', 'tidak']"
Pengguna Google,5,2025-03-01 07:45:12,Keren,0,1.4.0,1,5,2025-03,True,Positif,2025,2,keren,['keren']
Pengguna Google,1,2025-02-19 10:53:59,"aplikasi keluar terus, gak jelas..!!!",1,2.0.3,5,37,2025-02,False,Negatif,2025,0,aplikasi tidak,"['aplikasi', 'tidak']"
Pengguna Google,1,2025-03-10 17:06:23,"Layanan live chat ga berpungsi sama sekali,",0,2.0.3,7,43,2025-03,False,Negatif,2025,0,layan live chat tidak pungsi,"['layan', 'live', 'chat', 'tidak', 'pungsi']"
Pengguna Google,1,2025-12-19 08:58:27,"susah loginnyaaa padahal udah bener, sama sama nyusahin rakyat kocak",0,2.0.6,10,68,2025-12,False,Negatif,2025,0,susah loginnyaaa bener nyusahin rakyat kocak,"['susah', 'loginnyaaa', 'bener', 'nyusahin', 'rakyat', 'kocak']"
Pengguna Google,5,2025-08-14 13:35:23,m Pajak no Ribet,0,unknown,4,16,2025-08,False,Positif,2025,2,pajak nomor ribet,"['pajak', 'nomor', 'ribet']"
Pengguna Google,1,2024-02-19 10:40:50,Tidak mendapatkan solusi dari apk ini,0,1.3.0,6,37,2024-02,False,Negatif,2024,0,tidak solusi aplikasi,"['tidak', 'solusi', 'aplikasi']"
Pengguna Google,4,2024-07-21 22:47:18,"Aduh saya bingung , saya datang kekantor pajak , malah disuruh aktivasi aja lewat apk , giliran aktivasi Effien , kode aktivasi nya gakeluar melalui email.",0,1.4.0,26,155,2024-07,False,Positif,2024,2,aduh bingung kantor pajak suruh aktivasi aplikasi gilir aktivasi effien kode aktivasi nya gakeluar email,"['aduh', 'bingung', 'kantor', 'pajak', 'suruh', 'aktivasi', 'aplikasi', 'gilir', 'aktivasi', 'effien', 'kode', 'aktivasi', 'nya', 'gakeluar', 'email']"
Pengguna Google,1,2026-03-04 09:53:04,"kalau kamu mau buka usaha, kamu harus keluar modal sendiri. tp giliran usahamu berhasil, pemerintah menuntut pajak. ketika kamu kerja, segala resiko, tekanan, beban, tuntutan kamu tanggung sendiri, tapi ketika kamu gajian, pemerintah menuntut pajak darimu. rajin bayar pajak, tapi hidup ga semakin baik. pendidikan tetap mahal, kesehatan tetap mahal, kerja tetap susah, penghasilan tetap kecil, tapi pejabat dan pemerintah hidup makin mewah wkakaka .btw nunggu OTPnya lama!!!!",1,3.0.6,68,476,2026-03,False,Negatif,2026,0,buka usaha modal gilir usaha hasil perintah tuntut pajak kerja resiko tekan beban tuntut tanggung gaji perintah tuntut pajak dari rajin bayar pajak hidup tidak didik mahal sehat mahal kerja susah hasil jabat perintah hidup mewah wkakaka btw nunggu otpnya,"['buka', 'usaha', 'modal', 'gilir', 'usaha', 'hasil', 'perintah', 'tuntut', 'pajak', 'kerja', 'resiko', 'tekan', 'beban', 'tuntut', 'tanggung', 'gaji', 'perintah', 'tuntut', 'pajak', 'dari', 'rajin', 'bayar', 'pajak', 'hidup', 'tidak', 'didik', 'mahal', 'sehat', 'mahal', 'kerja', 'susah', 'hasil', 'jabat', 'perintah', 'hidup', 'mewah', 'wkakaka', 'btw', 'nunggu', 'otpnya']"
Pengguna Google,1,2026-03-04 16:39:38,aplikasi buuusuuk,0,unknown,2,17,2026-03,False,Negatif,2026,0,aplikasi buuusuuk,"['aplikasi', 'buuusuuk']"
Pengguna Google,5,2026-04-07 09:40:28,Siipp sudah lapor,0,3.0.9,3,17,2026-04,False,Positif,2026,2,siipp lapor,"['siipp', 'lapor']"
Pengguna Google,1,2025-03-06 10:24:13,Aplikasi Lemot,0,2.0.3,2,14,2025-03,False,Negatif,2025,0,aplikasi lot,"['aplikasi', 'lot']"
Pengguna Google,1,2024-06-27 07:40:59,buruk,0,1.4.0,1,5,2024-06,True,Negatif,2024,0,buruk,['buruk']
Pengguna Google,5,2026-02-28 14:24:20,tolong tingkatkan kemudahan dalam mendapatkan kode Verifikasi bisa melalui whatsapp atau email yang sudah terdaftar karena sangat repot sekali jika hanya melalui SMS yang mana di Indonesia masih banyak daerah yang sulit signalnya.,18,3.0.6,33,230,2026-02,False,Positif,2026,2,tolong tingkat mudah kode verifikasi whatsapp email daftar repot sms indonesia daerah sulit signalnya,"['tolong', 'tingkat', 'mudah', 'kode', 'verifikasi', 'whatsapp', 'email', 'daftar', 'repot', 'sms', 'indonesia', 'daerah', 'sulit', 'signalnya']"
Pengguna Google,1,2024-10-07 13:46:47,Gak jelas,0,1.4.0,2,9,2024-10,True,Negatif,2024,0,tidak,['tidak']
Pengguna Google,5,2025-03-03 11:11:21,Sangat Baik,0,unknown,2,11,2025-03,False,Positif,2025,2,,[]
Pengguna Google,1,2024-12-18 09:45:12,Anggaran gede sistem cacad,0,2.0.0,4,26,2024-12,False,Negatif,2024,0,anggar gede sistem cacad,"['anggar', 'gede', 'sistem', 'cacad']"
